id,query,domain,label,label_name,n_tokens,source
39f3690645c0,"How did the Final Solution (WWII) compare with the Armenian Genocide (WWI) in terms of state organization, scale, and international response?",World History,1,analytical,21,dataset_world_history.json
3a4ff472ffcb,"What was the Declaration on Liberated Europe, and what did the Big Three commit to?",World History,0,factual,15,dataset_world_history.json
3b9f2ba29cf2,"Compare Mussolini's Italy with Hitler's Germany as fascist regimes. How did each come to power, and how did each fare militarily?",World History,1,analytical,21,dataset_world_history.json
3c69369ff630,"How did the intersection of colonialism, racism, and wartime military strategy determine which populations bore the heaviest burdens of labor and death in both WWI and WWII?",World History,1,analytical,27,dataset_world_history.json
3c9c9cc1775d,How many people were killed immediately when 'Fat Man' was dropped on Nagasaki?,World History,0,factual,13,dataset_world_history.json
3e1b29e17786,"Compare the role of air power in WWI (reconnaissance, dogfights) with its decisive role in WWII (strategic bombing, Pearl Harbor, Battle of Britain).",World History,1,analytical,23,dataset_world_history.json
3f0ae0b57f7e,How did the Yalta Conference agreements compare to the Potsdam Conference agreements regarding the division of Europe?,World History,1,analytical,17,dataset_world_history.json
3f2c58be4cc1,How much restitution did Japan pay the United States after sinking the USS Panay gunboat?,World History,0,factual,15,dataset_world_history.json
40ef612f0fe4,"What is the Holocaust, and what was the scale of its destruction?",World History,0,factual,12,dataset_world_history.json
410e914ce14b,"What is a 'blank check' in diplomacy, and how did Germany's blank check to Austria-Hungary contribute to WWI?",World History,0,factual,19,dataset_world_history.json
41fbbf6cd6b1,"What is the Sykes-Picot Agreement, and what were its main provisions?",World History,0,factual,12,dataset_world_history.json
439ce037afb1,Compare Germany's military strategies on the Eastern Front in both WWI and WWII. How did the Russian winter affect operations in each conflict?,World History,1,analytical,23,dataset_world_history.json
44d397574433,What was the total number of soldiers who died in WWI across all nations?,World History,0,factual,14,dataset_world_history.json
452675090175,"Synthesize the political, military, and humanitarian consequences of the Sykes-Picot Agreement, the Balfour Declaration, and the Arab Revolt to explain the roots of ongoing conflicts in the Middle East.",World History,1,analytical,30,dataset_world_history.json
45e5093ecb42,"Analyze how the atomic bombing of Japan, the revelations of the Holocaust, and the formation of the United Nations together marked a fundamental transformation in global ethics, international law, and the nature of sovereignty after 1945.",World History,1,analytical,36,dataset_world_history.json
468187d752c5,"How did the experiences of industrial workers, women, colonial subjects, and political dissidents on the home front during WWI reshape postwar political movements, suffrage campaigns, and calls for independence?",World History,1,analytical,29,dataset_world_history.json
47039e361855,"Under the Treaty of Brest-Litovsk (1918), which territories did Russia give up to the Central powers?",World History,0,factual,17,dataset_world_history.json
47331eca4784,How many soldiers were in Germany's active military force at the outbreak of WWI?,World History,0,factual,14,dataset_world_history.json
4975430fa720,How many days did the siege of Leningrad last?,World History,0,factual,9,dataset_world_history.json
49ff9e5e088c,"What was the Einsatzgruppen, and what was their specific function in Nazi-occupied territories?",World History,0,factual,14,dataset_world_history.json
4a7e34427d1d,Compare Germany's four-year economic plan with the Soviet Union's centrally commanded economy in terms of how each nation prepared for and sustained war production.,World History,1,analytical,25,dataset_world_history.json
4aecc2895cb9,What were the approximate casualties suffered by France at the Battle of Verdun (1916)?,World History,0,factual,14,dataset_world_history.json
4bdf50c71600,"How did the interaction of anti-Semitic propaganda, legal discrimination (Nuremberg Laws), Kristallnacht, and the Wannsee Conference represent a systematic escalation that ultimately produced the Final Solution?",World History,1,analytical,27,dataset_world_history.json
4c5d07b0a9ed,"What is the concept of 'Lebensraum,' and how did it influence German foreign policy?",World History,0,factual,14,dataset_world_history.json
4caa08ad19c2,"Analyze how Germany's failure to secure oil—whether from Romania, the Soviet Caucasus, or the Middle East—ultimately crippled its ability to sustain the war effort, and what role oil played in overall strategic planning for both sides.",World History,1,analytical,38,dataset_world_history.json
4ceea1c1fd4a,Compare Germany's treatment of civilians in Belgium during WWI with Germany's treatment of civilians in occupied Europe during WWII.,World History,1,analytical,19,dataset_world_history.json
4cf714bbd75c,"How did the home front experience differ between WWI and WWII for civilians in Britain? Consider rationing, women's roles, and bombing.",World History,1,analytical,21,dataset_world_history.json
4e3518927bb3,What is the concept of 'denazification' as applied in the postwar Nuremberg context?,World History,0,factual,13,dataset_world_history.json
4eaba175db81,"What was the unemployment rate in the United States in 1939, and how low did it drop by 1943?",World History,0,factual,19,dataset_world_history.json
4ec61f899d28,"Compare the Gallipoli campaign of WWI with the Normandy D-Day invasion of WWII in terms of strategic goals, planning, and outcome.",World History,1,analytical,22,dataset_world_history.json
4edbaeeb9e76,"Analyze how the combination of propaganda, censorship, and controlled information shaped public understanding of the war in authoritarian states (Nazi Germany, Imperial Japan, Stalinist USSR) differently from democratic ones (Britain, United States).",World History,1,analytical,32,dataset_world_history.json
4f478cff8bf7,Analyze how the wartime decisions made at the Bretton Woods Conference (1944) on international monetary cooperation reflect the determination of Allied leaders to prevent the economic collapse that had fueled the rise of fascism in the 1930s.,World History,1,analytical,37,dataset_world_history.json
509cacdab38b,How many Japanese aircraft carriers were lost at the Battle of Midway in June 1942?,World History,0,factual,15,dataset_world_history.json
52d1615cd316,"Analyze how the collapse of the Ottoman Empire, the Sykes-Picot Agreement, and the Balfour Declaration together created a political landscape in the Middle East that generated conflicts persisting into the twenty-first century.",World History,1,analytical,34,dataset_world_history.json
5310a0c9c78c,"In what city was the signing of the Treaty of Versailles, which ended WWI, held?",World History,0,factual,15,dataset_world_history.json
53238a60920e,"What were the Nuremberg Trials, and which categories of crimes were prosecuted?",World History,0,factual,12,dataset_world_history.json
53f0af7b1e12,"In what year did Germany and Austria-Hungary go to war, resulting in Prussia annexing several German states?",World History,0,factual,18,dataset_world_history.json
54e07bb18645,"In the first two days of Operation Barbarossa, how many Soviet planes were destroyed on the ground?",World History,0,factual,17,dataset_world_history.json
54ec81b3ad3d,"How did Japan's wartime treatment of women (comfort women, motherhood incentives) compare with Germany's Nazi policies toward women?",World History,1,analytical,18,dataset_world_history.json
550d47a42bf4,"What was the Potsdam Conference, and how did it plan to divide postwar Germany?",World History,0,factual,14,dataset_world_history.json
55bb0ac84e3c,"Analyze how the wartime experience of rationing, industrial mobilization, and women's labor in the Soviet Union, the United States, and Britain both reflected and challenged existing social hierarchies.",World History,1,analytical,28,dataset_world_history.json
56cc6d2bcbcf,Compare the scope of destruction in French and Belgian cities during WWI with the Allied bombing of German and Japanese cities in WWII.,World History,1,analytical,23,dataset_world_history.json
573de4d11b4f,Compare the Russian Revolution's impact on WWI with the Soviet Union's role in WWII. How did Russia's internal politics affect each war's outcome?,World History,1,analytical,23,dataset_world_history.json
57ea01b2e401,How did the Middle East as a theater of war in WWI compare to its role in WWII? What resources were at stake in each conflict?,World History,1,analytical,26,dataset_world_history.json
5a600238a6cd,"What is the concept of denazification, as applied to Germany after WWII?",World History,0,factual,12,dataset_world_history.json
5cdfdecee62f,"What was Operation Husky, and what was its strategic purpose in WWII?",World History,0,factual,12,dataset_world_history.json
5ceb25e5c76a,In what month and year did the British introduce tanks on the battlefield for the first time?,World History,0,factual,17,dataset_world_history.json
5cfd26d60486,"How did the role of India in supporting British war efforts differ between WWI and WWII? Compare contributions, expectations, and political consequences.",World History,1,analytical,22,dataset_world_history.json
5e885069e39d,How did Britain's volunteer military system compare with Germany's conscription-based army at the outset of WWI in terms of size and readiness?,World History,1,analytical,23,dataset_world_history.json
60026f950eef,How many Canadian soldiers were killed at the Battle of Vimy Ridge in April 1917?,World History,0,factual,15,dataset_world_history.json
604afc2c91fd,What were the total deaths in the Soviet Union due to WWII (military and civilian)?,World History,0,factual,15,dataset_world_history.json
611cfd923e15,"How did the combination of Japan's surprise attack on Pearl Harbor, its mistreatment of Allied prisoners of war on the Bataan Death March, and its use of kamikaze tactics shape American attitudes toward the Japanese enemy and influence decisions about how to end the Pacific War?",World History,1,analytical,46,dataset_world_history.json
619bfb7885f3,"How did the combined effect of the Armenian Genocide (WWI), the Holocaust (WWII), and other mass atrocities of the twentieth century eventually produce the 1948 UN Convention on the Prevention and Punishment of the Crime of Genocide?",World History,1,analytical,37,dataset_world_history.json
61d9938cf775,What were the total casualties from both sides at the Gallipoli campaign?,World History,0,factual,12,dataset_world_history.json
62a779ed141e,"Synthesize the roles of propaganda, cultural suppression, economic exploitation, and military violence in Japan's administration of the Greater East Asia Co-Prosperity Sphere, and explain why resistance movements emerged.",World History,1,analytical,29,dataset_world_history.json
634e4bcd3f5c,"What was the Battle of Stalingrad, and why is it considered a turning point of WWII?",World History,0,factual,16,dataset_world_history.json
639639d8010d,"What is the Triple Alliance, and which countries formed it?",World History,0,factual,10,dataset_world_history.json
64df04321c52,"What was the Battle of Britain, and what technology gave the RAF an advantage over the Luftwaffe?",World History,0,factual,17,dataset_world_history.json
66c9977d9783,"Compare the socialists' response to WWI in France, Germany, and Russia. How did each socialist movement navigate the tension between internationalism and nationalism?",World History,1,analytical,23,dataset_world_history.json
66e08b0fa07e,Compare the civilian death tolls of WWI with those of WWII. What accounts for the dramatic increase in civilian casualties in the second conflict?,World History,1,analytical,24,dataset_world_history.json
66eb388b7edd,"Analyze how the combination of new military technologies (machine guns, gas, artillery, submarines, aircraft) and outdated military tactics produced the horrific casualties characteristic of WWI.",World History,1,analytical,25,dataset_world_history.json
677306c6976a,"Analyze how the interplay of military defeat, food shortages, and domestic unrest in Germany in 1917–1918 mirrors—and differs from—the same dynamics in Japan in 1944–1945.",World History,1,analytical,29,dataset_world_history.json
67748cc2b79b,How many Jewish people and members of other minority groups were murdered in the Holocaust?,World History,0,factual,15,dataset_world_history.json
684df6855e1c,"Synthesize the political, psychological, and symbolic significance of the Nuremberg and Tokyo war crimes trials for both the victor nations and the defeated populations, and assess whether they achieved justice.",World History,1,analytical,30,dataset_world_history.json
692cd87fa483,"What is the concept of 'demilitarization,' as applied to Japan after WWII?",World History,0,factual,12,dataset_world_history.json
6a23c69b542d,"What was the Easter Rising, and what were the goals of the Irish nationalists involved?",World History,0,factual,15,dataset_world_history.json
6a3049ab243c,"How did resistance movements in Yugoslavia under Tito compare to the Warsaw Ghetto Uprising in terms of organization, leadership, and outcome?",World History,1,analytical,21,dataset_world_history.json
6a942a6fe0cf,"What is the 'Quit India' movement, and who led it?",World History,0,factual,10,dataset_world_history.json
6b071f8402bf,What was the size of the British Expeditionary Force that arrived in France in August 1914?,World History,0,factual,16,dataset_world_history.json
6c4ede3133b3,How did the collapse of Russia's tsarist government (WWI) compare to the collapse of Japan's military government structure following WWII?,World History,1,analytical,20,dataset_world_history.json
6c685e241df4,"What was the Percentages Agreement, and what territories did it divide between Britain and the Soviet Union?",World History,0,factual,17,dataset_world_history.json
6f393846cc45,How many casualties did Russia suffer during WWI?,World History,0,factual,8,dataset_world_history.json
6f86c1d45585,"How many ships participated in the Battle of Jutland, the only major surface naval engagement of WWI?",World History,0,factual,17,dataset_world_history.json
70919dc0b2ba,On what date did Japanese forces enter and begin their reign of terror in Nanjing?,World History,0,factual,15,dataset_world_history.json
721b16b1968a,Compare the roles of women in the workforce during WWI and WWII. In what ways did each conflict expand or limit women's economic participation?,World History,1,analytical,24,dataset_world_history.json
72452214fbf9,How many people were prosecuted under the U.S. Sedition Act of 1918?,World History,0,factual,13,dataset_world_history.json
72bbaac8fc9f,"How did the use of new technology in WWI (tanks, poison gas, submarines) compare to WWII technological innovations (atomic bomb, radar, computers)?",World History,1,analytical,22,dataset_world_history.json
72c4c65622d2,How many Chinese laborers were brought to Europe during WWI to repair equipment and dig trenches?,World History,0,factual,16,dataset_world_history.json
7427c643ca42,"Using evidence from military campaigns in France, the Caucasus, the Alps, and the Middle East, explain how geography fundamentally shaped the nature and outcome of WWI across different theaters.",World History,1,analytical,29,dataset_world_history.json
742ed1979eb6,How did the Japanese occupation of Southeast Asia differ from European colonial rule in the same region? What promises did Japan make and fail to keep?,World History,1,analytical,26,dataset_world_history.json
74f600ac6a19,Analyze how the Allied powers' wartime alliances—particularly the Anglo-American 'special relationship' and the uneasy alliance with Stalin's Soviet Union—both enabled Allied victory and sowed the seeds of postwar rivalry.,World History,1,analytical,32,dataset_world_history.json
7620e73b12a4,"What is the 'sick man of Europe,' and why was this label applied to the Ottoman Empire?",World History,0,factual,17,dataset_world_history.json
762f0d6f3c7f,How did the Zimmermann Telegram (WWI) compare to Germany's diplomatic overtures to Japan before WWII as attempts to distract or neutralize the United States?,World History,1,analytical,24,dataset_world_history.json
7652aff5a84b,"What is the War Industries Board (WIB), and why was it significant for the U.S. war effort?",World History,0,factual,18,dataset_world_history.json
776063b22475,"What is the concept of a 'war crimes trial,' as it emerged after WWII?",World History,0,factual,14,dataset_world_history.json
77b2fc5b05e3,"How did the wartime mobilization of science and technology—from the Enigma machine to the Manhattan Project—reshape the relationship between governments, universities, and the private sector in ways that outlasted the war?",World History,1,analytical,33,dataset_world_history.json
7827844f42e6,"What was the Bretton Woods Conference, and what two institutions did it create?",World History,0,factual,13,dataset_world_history.json
78848315c56a,"How did the experiences of African Americans during WWI—in segregated military units, labor units, and on the home front—compare with their expanded but still-limited roles in WWII, and what does this reveal about the limits of wartime progress on racial equality?",World History,1,analytical,44,dataset_world_history.json
7aae68d5b23c,"What is ENIAC, and what was its original military purpose?",World History,0,factual,10,dataset_world_history.json
7bcb9e605a75,"On what exact date and time did the WWI armistice take effect, ending the fighting?",World History,0,factual,15,dataset_world_history.json
7cd0a0bc202e,How many casualties did Austria-Hungary suffer during the siege of Przemyśl and surrounding fighting?,World History,0,factual,16,dataset_world_history.json
7ea1ad65db4e,Compare the experiences of African American soldiers in WWI's segregated units with the experiences of Black soldiers in WWII. Did conditions improve?,World History,1,analytical,22,dataset_world_history.json
7f4317a7b624,"How did the Neutrality Acts, the Lend-Lease Act, and the Atlantic Charter together chart the evolution of U.S. foreign policy from isolationism to global engagement in the period 1935–1941?",World History,1,analytical,32,dataset_world_history.json
8024056198b7,"What were 'aces' in WWI aerial combat, and why were they celebrated?",World History,0,factual,12,dataset_world_history.json
806c0a1630df,"What was 'island-hopping,' and how did the United States use this strategy in the Pacific theater?",World History,0,factual,17,dataset_world_history.json
83731538e2d5,How did the Paris Peace Conference of 1919 compare to the Potsdam and Yalta Conferences of 1945 in terms of fairness to defeated nations?,World History,1,analytical,24,dataset_world_history.json
839a08f624fe,"How did Japan's colonial policies in Korea, Manchuria, and Southeast Asia—including comfort women, forced labor, and puppet regimes—contradict its stated goal of 'liberating Asia from Western colonialism'?",World History,1,analytical,29,dataset_world_history.json
8491eec4cab9,How many people were killed instantly when the atomic bomb 'Little Boy' was dropped on Hiroshima?,World History,0,factual,16,dataset_world_history.json
84f283cb160c,"What is the kamikaze strategy, and what was the purpose of suicide pilots in Japan's defense?",World History,0,factual,16,dataset_world_history.json
897ac429c9da,How many U.S. citizens died when the Lusitania was sunk in May 1915?,World History,0,factual,14,dataset_world_history.json
89c0b15841ba,"What was Operation Barbarossa, and what were Hitler's main strategic objectives in launching it?",World History,0,factual,14,dataset_world_history.json
8a32c2c6e829,"How did the interplay of socialist ideology, nationalist sentiment, and wartime hardship produce different political outcomes in Russia (Bolshevik Revolution), Germany (Weimar Republic), and Italy (fascism) after WWI?",World History,1,analytical,28,dataset_world_history.json
8aa86b25e196,"What is Executive Order 9066, and what did it authorize the U.S. government to do?",World History,0,factual,16,dataset_world_history.json
8b470012ded3,"Analyze the role of racial ideology in shaping military policies and atrocities in WWI (Armenian Genocide, African porter deaths) and WWII (Holocaust, Japanese internment, comfort women).",World History,1,analytical,26,dataset_world_history.json
8c623871ce43,"How did the Yalta Conference decisions regarding Poland, Germany's occupation zones, and Soviet participation in the Pacific war simultaneously reflect Allied unity and plant the seeds of Cold War tensions?",World History,1,analytical,30,dataset_world_history.json
8ca6a1d2eac4,How did the U.S. approach to neutrality differ between WWI and WWII? What factors eventually brought the U.S. into each conflict?,World History,1,analytical,23,dataset_world_history.json
8cf7bba5a2fe,"How did the combination of scientific innovation, industrial mobilization, and strategic bombing in WWII reveal both the extraordinary capacity and the profound ethical dangers of harnessing national science and industry for warfare?",World History,1,analytical,32,dataset_world_history.json
8d0ac2b65b2e,How did the treatment of prisoners of war differ between the Western Front (WWI) and the Pacific Theater (WWII)?,World History,1,analytical,19,dataset_world_history.json
8db5fd3daa09,Analyze the ways in which the Jewish experience during WWII—from legal discrimination and forced emigration to the ghettos and death camps—illustrates the escalating logic of genocide when not effectively challenged.,World History,1,analytical,32,dataset_world_history.json
8e151a421062,Compare the psychological impact of WWI ('shell shock') on soldiers with the broader civilian psychological trauma documented in WWII bombing campaigns.,World History,1,analytical,21,dataset_world_history.json
8e8fc632f4a8,How many Chinese women and girls did foreign witnesses in Nanjing estimate were raped?,World History,0,factual,14,dataset_world_history.json
90bcffcfe814,How did the treatment of women—from their mobilization in factories and the military to policies controlling their reproductive roles—reveal the contradictions between wartime necessity and patriarchal ideology in WWII belligerent nations?,World History,1,analytical,33,dataset_world_history.json
9101ee5d1de0,"In what year was the Triple Entente formally created between Russia, France, and Britain?",World History,0,factual,14,dataset_world_history.json
914c214086eb,How many children were evacuated from London during the German blitz?,World History,0,factual,11,dataset_world_history.json
918232ac01d2,"What is 'isolationism,' and how did it shape U.S. foreign policy before entering WWI?",World History,0,factual,15,dataset_world_history.json
91daf585c028,"What were the Neutrality Acts passed by the U.S. Congress, and what did they forbid?",World History,0,factual,16,dataset_world_history.json
91e83cde6708,How many German soldiers died each day on the Western Front during WWI on average?,World History,0,factual,15,dataset_world_history.json
925c1a9a032b,"Compare the economic mobilization of the United States in WWI versus WWII. Which was more extensive, and what new institutions were created in each?",World History,1,analytical,24,dataset_world_history.json
92f93d7194a4,"How did the Allied decision to pursue 'Europe First' while still fighting Japan in the Pacific require an unprecedented level of industrial, logistical, and diplomatic coordination, and what were the consequences when that coordination broke down?",World History,1,analytical,36,dataset_world_history.json
936edb20c0cc,How did Germany's 'blank check' to Austria-Hungary (WWI) compare to the Tripartite Pact (WWII) as instruments of military alliance?,World History,1,analytical,20,dataset_world_history.json
95690be6b9b5,"Synthesize the technological, strategic, and human dimensions of the Battle of Britain to explain why Hitler ultimately failed to subdue Britain in 1940 and what consequences this failure had for the outcome of WWII.",World History,1,analytical,34,dataset_world_history.json
9586cd1b60f7,"How did technological innovation in the fields of weaponry, communications, medicine, and transportation simultaneously increase the destructive capacity of WWI while also creating new forms of care and survival for soldiers?",World History,1,analytical,31,dataset_world_history.json
96b5e9879f45,"How many civilians, including women and children, were killed by German troops during the invasion of Belgium?",World History,0,factual,17,dataset_world_history.json
9761010aa195,Compare the fates of ethnic and religious minorities in the Ottoman Empire during WWI with the fates of minorities under Nazi rule in WWII.,World History,1,analytical,24,dataset_world_history.json
976f6456269f,"How did the use of poison gas in WWI compare to Germany's use of gas in Holocaust death camps during WWII in terms of scale, intent, and moral legacy?",World History,1,analytical,29,dataset_world_history.json
9a4080128c83,How many forced laborers from different countries fell under German control during WWII?,World History,0,factual,13,dataset_world_history.json
9ae5cdc71e19,"What is 'no-man's-land,' and what characterized this zone on the Western Front?",World History,0,factual,14,dataset_world_history.json
9afa2e42a0f2,"What is the Munich Analogy, and how has it been used in international diplomacy since WWII?",World History,0,factual,16,dataset_world_history.json
9b44fd99b6c4,How many civilian and military casualties did the United States suffer at Pearl Harbor?,World History,0,factual,14,dataset_world_history.json
9b8d0ec7ec1b,What was the name of the new class of British warship that debuted in 1906 and revolutionized naval warfare?,World History,0,factual,19,dataset_world_history.json
9b8e82c37471,"What was the 'Final Solution,' and at what conference was it formally decided?",World History,0,factual,13,dataset_world_history.json
9c93a1b8d5b8,How many American soldiers died in WWII?,World History,0,factual,7,dataset_world_history.json
9dbdd3766d07,"How many defendants were indicted at the Nuremberg Trials, and how many were convicted?",World History,0,factual,14,dataset_world_history.json
9ddb2c8895a4,"In what ways did the military, economic, and political failures of WWI collectively produce the conditions that made the rise of fascism in Germany, Italy, and Japan not only possible but arguably inevitable?",World History,1,analytical,33,dataset_world_history.json
a03f21512b44,"What is the Trinity Test, and why was it historically significant?",World History,0,factual,11,dataset_world_history.json
a0982901fa28,Compare the military contributions of ANZAC forces at Gallipoli with Canadian forces at Vimy Ridge. How did each campaign shape national identity?,World History,1,analytical,22,dataset_world_history.json
a24111501c84,"How did the experiences of neutral nations (Switzerland, Sweden, Ireland, Spain, Portugal) during WWI and WWII reveal the complex economic, political, and moral tensions of maintaining neutrality during total war?",World History,1,analytical,30,dataset_world_history.json
a2d082240e66,"Synthesize the strategic, moral, and political arguments for and against Truman's decision to drop atomic bombs on Hiroshima and Nagasaki, drawing on evidence from the text's primary sources.",World History,1,analytical,28,dataset_world_history.json
a32f8834f2a9,"How did the experiences of Jewish refugees attempting to flee Nazi persecution—through the Kindertransport, the MS St. Louis voyage, and the search for safe havens in Shanghai and elsewhere—illustrate the failures of the international community in the late 1930s?",World History,1,analytical,41,dataset_world_history.json
a35a87ec04a9,How did the armistice of November 1918 differ from Germany's unconditional surrender in May 1945? What were the political consequences of each?,World History,1,analytical,22,dataset_world_history.json
a3cd9a064651,How did the Ottoman Empire's collapse compare with Austria-Hungary's disintegration as contributing factors to WWI?,World History,1,analytical,16,dataset_world_history.json
a461beb0f7b5,"What is the Schlieffen Plan, and what was its strategic logic?",World History,0,factual,11,dataset_world_history.json
a4975b05abc9,"Analyze how the experiences of African soldiers fighting for European colonial powers during WWII, combined with wartime promises of self-determination in the Atlantic Charter, accelerated African decolonization after the war.",World History,1,analytical,31,dataset_world_history.json
a528653a182f,"How did propaganda differ in effectiveness and reach between WWI and WWII? Compare the methods used by Germany, the United States, and Britain.",World History,1,analytical,23,dataset_world_history.json
a5d9f39e0cad,"What is appeasement, and how is the Munich Pact considered the defining example of this policy?",World History,0,factual,16,dataset_world_history.json
a6299ff18052,"Synthesize how the experiences of colonial soldiers from Africa, India, Southeast Asia, and the Pacific in both world wars both reinforced and challenged imperial relationships between colonizers and colonized.",World History,1,analytical,29,dataset_world_history.json
a7d51e138a45,"Analyze how the experiences of Indian soldiers and civilians during WWI and WWII, combined with British wartime promises and broken commitments, shaped the Indian independence movement that culminated in 1947.",World History,1,analytical,30,dataset_world_history.json
a8c7f9d6cb1e,How many soldiers of all nations died in WWI?,World History,0,factual,9,dataset_world_history.json
a9608d6235f5,In what year did Britain extend the right to vote to property-owning women over thirty?,World History,0,factual,16,dataset_world_history.json
a96a2f9260b4,"What is 'trench foot,' and what conditions during WWI caused it?",World History,0,factual,11,dataset_world_history.json
a9cea8e98678,"On what date did Austria-Hungary declare war on Serbia, officially beginning WWI?",World History,0,factual,13,dataset_world_history.json
a9e5ded85b07,"How did the WWI experiences of Canada, Australia, New Zealand, and India simultaneously strengthen imperial bonds and plant the seeds of future independence movements?",World History,1,analytical,24,dataset_world_history.json
a9ee07400c57,Compare Germany's wartime economic management under the four-year plan with the United States' War Industries Board (WWI) and War Production Board (WWII).,World History,1,analytical,23,dataset_world_history.json
a9ff9f7ed246,How long did the U.S. occupation of Japan last after WWII?,World History,0,factual,12,dataset_world_history.json
aa832399509e,On what date did Germany and the Soviet Union sign the German-Soviet Nonaggression Pact?,World History,0,factual,15,dataset_world_history.json
aaf8e2d67f32,"How did the role of Italy differ in WWI versus WWII? Compare its alliances, motivations, and military performance in each conflict.",World History,1,analytical,21,dataset_world_history.json
ab1ccce988b2,What was the name of the German war plan designed to fight a two-front war by first attacking France and then Russia?,World History,0,factual,23,dataset_world_history.json
acbd9f600cc3,How many children did the Kindertransport rescue from Nazi Germany before the war?,World History,0,factual,13,dataset_world_history.json
ada10cbf6ffa,Compare France's defeat and occupation in WWII with its role as a major fighting power in WWI. What accounts for the dramatic difference in resistance capacity?,World History,1,analytical,26,dataset_world_history.json
ada15302fbb4,"What does the term 'total war' mean, and how did WWI exemplify this concept?",World History,0,factual,14,dataset_world_history.json
adab9bed8246,"Synthesize the ways in which WWI's unresolved issues—the 'war guilt' clause, reparations, territorial changes, and thwarted nationalisms—directly produced the political instability that enabled WWII.",World History,1,analytical,26,dataset_world_history.json
added75acd66,How did the British naval blockade of Germany in WWI compare to the American naval campaign against Japan in WWII? What were the effects on civilian populations?,World History,1,analytical,27,dataset_world_history.json
ae8af561975a,"What is the Sedition Act, and how did it differ from the Espionage Act?",World History,0,factual,14,dataset_world_history.json
b016d634c62b,"How did the German policy of collective reprisals against civilian populations in occupied Europe (e.g., the Kragujevac massacre, Night and Fog Decree) interact with partisan resistance movements in a cycle of violence?",World History,1,analytical,33,dataset_world_history.json
b02a1bd50bd1,"What was the 'Night and Fog Decree,' and how did it affect resistance movements in occupied Europe?",World History,0,factual,17,dataset_world_history.json
b167d7450a66,How did the role of the League of Nations after WWI compare to the role of the United Nations established after WWII?,World History,1,analytical,22,dataset_world_history.json
b1d54026002d,"What was the Black Hand organization, and what were its political aims?",World History,0,factual,12,dataset_world_history.json
b2f8cf97bbc2,"In what year did the United States pass the Espionage Act, limiting anti-war speech?",World History,0,factual,15,dataset_world_history.json
b37f33b30795,"What is the Espionage Act, and how did it limit civil liberties in the United States during WWI?",World History,0,factual,18,dataset_world_history.json
b38c0e564b6c,How many women served in some branch of the U.S. military during WWII?,World History,0,factual,14,dataset_world_history.json
b41a81c52e6d,"How did the wartime experiences of Black soldiers, African laborers, and anti-colonial activists in both world wars—combined with Woodrow Wilson's Fourteen Points and the Atlantic Charter's language of self-determination—produce the global wave of decolonization after 1945?",World History,1,analytical,40,dataset_world_history.json
b46acd54b75b,"What is the Indian National Army (INA), and who assembled it during WWII?",World History,0,factual,13,dataset_world_history.json
b5c7f1d413b6,Compare the trench warfare of WWI with the blitzkrieg strategy of WWII. How did each reflect the technology and military doctrine of its era?,World History,1,analytical,24,dataset_world_history.json
b6a9ae9be511,"Compare Germany's military successes in the early stages of both WWI and WWII. Why was Germany initially effective in both conflicts, and what ultimately led to defeat in each?",World History,1,analytical,29,dataset_world_history.json
b79bc275fc45,"How did the postwar reconstruction of Japan under U.S. occupation compare to the reconstruction of Germany under Allied occupation in terms of speed, scope, and long-term outcomes?",World History,1,analytical,29,dataset_world_history.json
b7fff2cec4be,What treaty forced France to pay a large war indemnity and cede Alsace and Lorraine to Prussia after the Franco-Prussian War?,World History,0,factual,22,dataset_world_history.json
b824382ea569,"How did Japan's actions in China (1931–1945) compare to Germany's actions in Poland (1939–1945) in terms of occupation policies, atrocities, and resistance?",World History,1,analytical,24,dataset_world_history.json
b8477a8bb6ec,Compare the naval strategies of Germany in WWI and WWII. How did U-boat warfare evolve between the two conflicts?,World History,1,analytical,20,dataset_world_history.json
b8d9fb274937,How did the propaganda efforts of the United States in WWI (Committee on Public Information) compare to those in WWII in terms of methods and effectiveness?,World History,1,analytical,26,dataset_world_history.json
b94035cc2d18,"Synthesize the relationship between the rise of totalitarianism in the 1920s and 1930s and the breakdown of the Versailles system, explaining how ideology, economic grievance, and strategic opportunism interacted.",World History,1,analytical,29,dataset_world_history.json
badd053e52ce,"Analyze how the combination of forced labor, resource extraction, rationing, and economic disruption in German-occupied Europe illustrated the full weight of total war on civilian populations beyond the battlefield.",World History,1,analytical,30,dataset_world_history.json
bc40a98bc740,"What are the Nuremberg Laws, and how did they define and discriminate against Jewish people in Germany?",World History,0,factual,17,dataset_world_history.json
bd324a0b1155,In what year did Japan attack and capture the German colonial port at Qingdao on the Chinese coast?,World History,0,factual,18,dataset_world_history.json
bf25f38984a8,"What is the Women's Land Army, and what purpose did it serve in Britain during WWI?",World History,0,factual,16,dataset_world_history.json
bf4f167cf9aa,"What is a 'bloc' in international politics, and how did the European blocs form before WWI?",World History,0,factual,16,dataset_world_history.json
bf5baa130c11,"What is the Lend-Lease Act, and how did it allow the U.S. to support Allied nations without formally entering the war?",World History,0,factual,23,dataset_world_history.json
bfab38152634,"How did Lenin's peace campaign ('Peace, Land, Bread') during WWI compare to Gandhi's 'Quit India' movement during WWII as challenges to imperial powers?",World History,1,analytical,23,dataset_world_history.json
